absolute_risk_gap,native_stratum,pair_id,signed_risk_gap_less_safe_minus_safer
1.03125,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:5252,1.03125
0.7421875,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:5275,0.7421875
0.5,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:5279,0.5
0.65625,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:5364,-0.65625
1.2265625,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:5388,-1.2265625
1.4375,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:5405,-1.4375
2.3359375,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:5420,2.3359375
0.4609375,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:5437,0.4609375
5.171875,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:5441,5.171875
4.15625,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:5460,4.15625
0.078125,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:5469,-0.078125
0.078125,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:5491,-0.078125
1.458984375,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:5494,1.458984375
9.390625,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:5507,9.390625
2.3515625,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:5519,2.3515625
0.90625,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:5591,-0.90625
0.359375,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:5607,0.359375
0.171875,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:5615,-0.171875
0.625,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:5639,-0.625
1.0625,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:5690,-1.0625
0.96875,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:5702,-0.96875
1.21044921875,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:5704,1.21044921875
3.03125,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:5707,3.03125
0.21875,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:5717,-0.21875
0.609375,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:5722,-0.609375
0.21875,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:5724,-0.21875
0.015625,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:5738,-0.015625
1.890625,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:5741,1.890625
0.75,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:5755,0.75
0.546875,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:5762,-0.546875
1.03125,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:5772,1.03125
3.5,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:5777,3.5
1.6875,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:5785,-1.6875
3.515625,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:5803,3.515625
0.578125,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:5805,-0.578125
3.54296875,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:5816,3.54296875
1.1328125,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:5844,1.1328125
0.421875,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:5846,-0.421875
1.078125,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:5911,-1.078125
0.265625,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:5926,0.265625
1.09375,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:5938,1.09375
3.796875,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:5961,3.796875
0.40625,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:5971,0.40625
6.0,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:5977,6.0
1.25,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:6018,1.25
0.53125,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:6037,0.53125
0.2578125,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:6044,-0.2578125
0.734375,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:6055,0.734375
1.15625,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:6103,1.15625
2.76953125,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:6113,-2.76953125
11.03125,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:6149,11.03125
3.90625,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:6166,3.90625
2.140625,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:6198,-2.140625
2.8359375,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:6209,2.8359375
3.34375,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:6211,3.34375
1.03125,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:6218,1.03125
5.3818359375,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:6226,5.3818359375
7.109375,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:6235,7.109375
0.015625,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:6240,0.015625
0.34375,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:6256,-0.34375
1.34375,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:6279,1.34375
1.109375,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:6297,-1.109375
0.578125,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:6303,0.578125
0.109375,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:6330,-0.109375
2.4375,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:6371,-2.4375
0.3125,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:6399,0.3125
2.9140625,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:6400,2.9140625
3.96875,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:6407,3.96875
0.109375,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:6412,-0.109375
0.046875,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:6447,0.046875
0.40625,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:6452,0.40625
3.990234375,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:6453,3.990234375
2.03515625,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:6491,2.03515625
2.046875,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:6494,2.046875
1.0625,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:6512,1.0625
0.890625,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:6516,-0.890625
1.03125,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:6518,-1.03125
1.46875,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:6525,1.46875
0.421875,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:6575,-0.421875
2.609375,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:6665,2.609375
0.84375,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:6745,0.84375
0.828125,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:6778,0.828125
1.0390625,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:6798,1.0390625
1.7431640625,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:6800,1.7431640625
0.703125,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:6845,-0.703125
3.921875,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:6857,3.921875
7.125,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:6866,7.125
1.3515625,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:6868,1.3515625
1.505859375,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:6872,1.505859375
0.109375,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:6914,-0.109375
1.9140625,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:6917,1.9140625
1.18359375,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:6963,1.18359375
0.15625,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:6970,-0.15625
3.1015625,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:6973,3.1015625
6.765625,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:7002,6.765625
2.09375,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:7028,2.09375
2.546875,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:7036,2.546875
6.5078125,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:7049,6.5078125
0.34375,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:7050,-0.34375
2.046875,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:7065,2.046875
1.421875,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:7074,1.421875
1.15625,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:7081,1.15625
0.328125,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:7094,-0.328125
8.515625,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:7101,8.515625
4.85546875,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:7138,4.85546875
1.7734375,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:7165,1.7734375
1.15234375,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:7180,-1.15234375
0.109375,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:7213,-0.109375
0.03125,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:7243,-0.03125
3.146484375,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:7250,3.146484375
1.21875,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:7258,-1.21875
1.46875,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:7272,-1.46875
0.34375,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:7273,0.34375
0.609375,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:7331,-0.609375
8.125,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:7337,8.125
0.234375,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:7373,-0.234375
0.109375,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:7374,-0.109375
1.5390625,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:7456,1.5390625
0.34375,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:7465,0.34375
1.640625,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:7482,1.640625
3.140625,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:7487,3.140625
1.9375,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:7559,1.9375
0.21875,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:7563,0.21875
1.00390625,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:7582,-1.00390625
0.140625,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:7588,-0.140625
1.296875,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:7623,1.296875
0.046875,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:7646,0.046875
0.671875,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:7647,0.671875
0.34375,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:7658,0.34375
0.171875,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:7673,-0.171875
0.125,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:7689,-0.125
4.234375,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:7690,4.234375
1.53125,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:7699,-1.53125
0.140625,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:7700,0.140625
0.59375,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:7717,-0.59375
0.109375,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:7722,-0.109375
0.9765625,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:7735,-0.9765625
0.125,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:7751,0.125
4.546875,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:7761,4.546875
0.578125,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:7763,0.578125
0.03125,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:7775,0.03125
8.078125,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:7793,8.078125
2.6640625,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:7794,2.6640625
1.8046875,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:7796,1.8046875
0.34375,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:7797,-0.34375
6.2734375,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:7828,-6.2734375
2.21533203125,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:7843,2.21533203125
1.171875,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:7860,-1.171875
5.96875,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:7869,5.96875
2.296875,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:7918,2.296875
0.453125,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:7920,0.453125
2.71875,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:7949,-2.71875
0.75,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:7955,-0.75
8.1875,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:7975,8.1875
0.90625,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:7993,-0.90625
0.8203125,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:7994,0.8203125
0.5625,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:8032,-0.5625
7.96875,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:8062,7.96875
1.015625,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:8097,-1.015625
0.890625,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:8103,-0.890625
0.46875,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:8115,-0.46875
1.03125,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:8127,1.03125
0.609375,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:8141,0.609375
0.609375,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:8146,0.609375
0.53125,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:8149,-0.53125
0.03125,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:8162,0.03125
4.96875,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:8210,4.96875
0.734375,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:8247,0.734375
0.1875,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:8261,0.1875
2.8828125,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:8309,2.8828125
0.90625,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:8327,-0.90625
0.75,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:8341,-0.75
0.390625,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:8347,-0.390625
0.359375,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:8363,0.359375
1.203125,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:8431,-1.203125
0.125,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:8439,-0.125
0.828125,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:8459,0.828125
1.2890625,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:8479,-1.2890625
6.1875,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:8515,6.1875
0.453125,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:8518,0.453125
0.46875,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:8522,0.46875
5.171875,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:8525,5.171875
4.1796875,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:8532,4.1796875
6.4375,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:8551,6.4375
0.734375,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:8561,0.734375
0.26953125,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:8590,-0.26953125
1.0,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:8603,-1.0
3.9296875,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:8609,3.9296875
3.2421875,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:8624,3.2421875
5.3359375,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:8627,5.3359375
2.2822265625,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:8676,2.2822265625
0.734375,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:8693,0.734375
0.53125,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:8717,0.53125
0.453125,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:8782,0.453125
5.39453125,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:8802,5.39453125
0.15625,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:8814,0.15625
1.40625,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:8882,1.40625
5.0595703125,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:8903,5.0595703125
0.25,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:8933,0.25
2.26171875,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:8949,2.26171875
0.203125,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:8989,0.203125
1.265625,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:8993,1.265625
6.1875,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:8994,6.1875
0.0625,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:9012,-0.0625
3.2001953125,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:9018,3.2001953125
0.625,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:9080,0.625
0.115234375,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:9090,0.115234375
8.5625,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:9107,8.5625
0.109375,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:9113,0.109375
0.15625,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:9122,-0.15625
1.59375,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:9184,-1.59375
0.390625,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:9264,-0.390625
2.05859375,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:9268,2.05859375
3.6484375,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:9314,3.6484375
2.640625,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:9377,2.640625
1.21875,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:9429,-1.21875
0.390625,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:9440,0.390625
0.84375,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:9485,0.84375
5.46875,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:9488,5.46875
0.140625,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:9493,-0.140625
8.28125,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:9505,8.28125
0.34375,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:9567,0.34375
0.84375,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:9584,-0.84375
0.109375,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:9591,-0.109375
10.28125,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:9627,10.28125
0.1796875,L2_category_difference_tied_safety_and_severity,Alpaca2-7B-train.jsonl:9637,-0.1796875
0.046875,L3_severity_difference_same_safety_state,Alpaca2-7B-train.jsonl:9643,-0.046875
1.328125,L1_no_recorded_safety_field_difference,Alpaca2-7B-train.jsonl:9673,-1.328125
7.421875,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:9704,7.421875
0.0078125,L4_safety_boundary_difference,Alpaca2-7B-train.jsonl:9719,-0.0078125
